time,low,high,open,close,volume,change,pct_change,SMA_20,SMA_50,EMA_20,EMA_50,RSI,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_STD,BB_Upper,BB_Lower,Volume_MA_20,OBV,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,date,link,text,sentiment,score,avg_sentiment
2025-08-14,117208.97,124533.0,123365.63,118389.79,10154.04939662,-4975.840000000011,-4.033408656852002,117090.142,114969.0824,117563.25941393668,115341.51443737812,55.44102195981606,118296.43463603516,117085.92720727254,1210.5074287626048,843.53035576681,366.97707299579486,117090.142,2613.7527228824447,122317.64744576487,111862.6365542351,5501.8942132905,-6221.38840246999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-15,116859.32,119339.57,118389.79,117436.96,4990.799358,-952.8299999999872,-0.8048244700830934,117063.5085,115177.2288,117551.23089832369,115423.68877316722,59.26748411359879,118164.20776895282,117111.92963636346,1052.2781325893593,885.2799111313199,166.99822145803944,117063.5085,2607.0245123074637,122277.55752461492,111849.45947538508,5402.712715907,-11212.187760469991,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-16,117222.01,118028.68,117436.95,117455.68,1781.69438526,18.729999999995925,0.0159489836886907,116963.0165,115384.0748,117542.13081276904,115503.37470363126,61.21209908211653,118055.20349680624,117137.39262626246,917.8108705437772,891.7861030138114,26.024767529965743,116963.0165,2547.6214473986593,122058.25939479732,111867.77360520267,5241.8263448185,-9430.493375209991,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-17,117249.49,118641.6,117455.69,117488.6,2021.61751952,32.91000000000349,0.0280190768110114,116933.917,115586.8028,117537.03264012437,115581.22667603788,58.07357332837339,117968.03372806682,117163.40798728004,804.625740786767,874.3540305684025,-69.72828978163557,116933.917,2537.6087903589378,122009.13458071786,111858.69941928211,4960.538001534,-7408.875855689991,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-18,114703.26,117633.8,117488.59,116286.76,6762.85366719,-1201.8300000000015,-1.022933375913356,116851.5855,115744.8092,117417.9590553506,115608.8946495266,52.99230666715125,117709.37623144116,117098.4710993334,610.9051321077714,821.6642508762764,-210.759118768505,116851.5855,2530.175836122929,121911.93717224586,111791.23382775414,4995.137517036,-14171.729522879992,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-19,112696.56,116792.87,116286.75,112856.19,7918.58452813,-3430.5599999999977,-2.9500867467703737,116602.8875,115858.4688,116983.50485960294,115500.94544758438,47.28284792890557,116962.73219583483,116784.22805493831,178.5041408965044,693.032228880322,-514.5280879838176,116602.8875,2669.5415365207928,121941.9705730416,111263.8044269584,5158.679692752499,-22090.31405100999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-20,112344.11,114627.37,112853.66,114276.0,5764.27605073,1422.3399999999965,1.2603401608773668,116528.631,116029.7532,116725.64725392648,115452.90837120853,48.40706972177728,116549.388781091,116598.43338420216,-49.04460311114963,544.6168624820277,-593.6614655931774,116528.631,2714.4657076484723,121957.56241529695,111099.69958470306,5214.510888349,-16326.03800027999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-21,111964.0,114812.0,114276.0,112480.3,6033.74435365,-1795.699999999997,-1.5713710665406535,116490.2095,116101.5928,116321.32846783823,115336.33549390624,39.025013306805455,115923.37512246164,116293.38646685384,-370.0113443922164,361.69122110717893,-731.7025654993954,116490.2095,2768.2396702265664,122026.68884045312,110953.73015954686,5056.368885213999,-22359.78235392999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-22,111649.75,117416.73,112480.29,116908.68,8547.72089091,4428.389999999999,3.937036435450157,116708.50650000002,116247.1898,116377.2667089965,115397.99606277268,50.423743983189674,116074.96048823676,116338.9637656054,-264.0032773686544,236.55232141201228,-500.5555987806666,116708.50650000002,2608.078512967641,121924.66352593528,111492.34947406474,5336.4258739695,-13812.061463019989,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-23,114505.0,116999.03,116911.9,115383.87,2245.41925268,-1528.0299999999988,-1.3069927013417786,116766.9135,116394.2952,116282.65749861588,115397.44209952668,48.01102276315411,115968.63887466188,116268.21607926428,-299.57720460239216,129.3264162091314,-428.9036208115235,116766.9135,2561.9882974738553,121890.89009494772,111642.93690505228,5338.078197386,-16057.480715699989,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-24,110635.0,115616.53,115383.87,113478.0,4602.76322486,-1905.869999999996,-1.651764670399767,116688.221,116498.9222,116015.54726065249,115322.16986032957,39.18458703916856,115585.46366317544,116061.53340672616,-476.0697435507318,8.247184257158754,-484.3169278078906,116688.221,2640.4102123662474,121969.04142473248,111407.4005752675,5335.4394255075,-20660.243940559987,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-25,109275.74,113645.32,113478.0,110127.74,8509.20658676,-3350.2599999999948,-2.9523431854632567,116488.9605,116517.1174,115454.8037120189,115118.46672855194,35.5661394401734,114745.81386884076,115621.99315437608,-876.1792855353269,-168.63810970133838,-707.5411758339885,116488.9605,2974.2522367860147,122437.46497357204,110540.45602642796,5513.7302895415,-29169.450527319987,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-26,108670.0,112399.99,110127.74,111788.01,7735.56524843,1660.2699999999895,1.507585645542158,116326.9195,116587.4808,115105.5852632552,114987.86058233422,36.101677881368005,114290.76711978832,115337.99440220009,-1047.2272824117535,-344.35594424342145,-702.8713381683322,116326.9195,3141.5648112743293,122610.04912254863,110043.78987745132,5676.4388146145,-21433.885278889986,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-27,110351.11,112683.39,111788.04,111253.21,5151.42127925,-534.8299999999872,-0.4784322186881416,116013.8055,116633.3842,114738.6923810404,114841.40369675247,27.761192276027757,113823.4506398209,115035.41777981487,-1211.9671399939834,-517.8781833935338,-694.0889566004496,116013.8055,3323.6645954848027,122661.1346909696,109366.47630903036,5643.7978981754995,-26585.306558139982,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-28,110858.78,113480.0,111253.22,112574.85,4637.29182209,1321.6300000000049,1.1879476387290226,115808.3585,116659.2242,114532.61215427466,114752.51923805632,37.66893625611893,113631.3582336946,114853.1534998286,-1221.795266133995,-658.6615999416262,-563.1336661923689,115808.3585,3406.043752437587,122620.44600487518,108996.27099512484,5632.147277149999,-21948.014736049987,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-29,107469.13,112642.53,112574.84,108378.32,7806.0938333,-4196.5199999999895,-3.727760128284429,115402.649,116506.1646,113946.48909196278,114502.55064048548,33.11348991056633,112823.1985054339,114373.536203545,-1550.3376981111069,-836.9968195755223,-713.3408785355846,115402.649,3782.695722807569,122968.04044561514,107837.25755438488,5893.143404168999,-29754.108569349988,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-30,107369.69,108928.79,108378.32,108827.93,2828.67461609,449.609999999986,0.4148523431623465,114878.577,116331.08,113459.0072736806,114280.01649772134,34.17101450445287,112208.54181229022,113962.75055883796,-1754.2087465477523,-1020.4392049699684,-733.7695415777841,114878.577,3935.923508490166,122750.42401698034,107006.72998301969,5892.0464329605,-26925.433953259988,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-08-31,108060.79,109489.79,108827.92,108247.95,2702.50957636,-579.9700000000012,-0.5329239040863789,114355.8825,116146.586,112962.71610475864,114043.46487035972,33.380167747779,111599.2199950148,113539.43199892405,-1940.2120039092408,-1204.393764757823,-735.8182391514176,114355.8825,4092.4967740615434,122540.87604812309,106170.8889518769,5666.1315018059995,-29627.943529619988,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-01,107250.0,109907.51,108247.95,109240.55,5396.96365977,992.6000000000058,0.916968866385004,113812.251,115948.7808,112608.22409478165,113855.11526760051,37.23088431917414,111236.34768808945,113220.99629530004,-1984.6486072106056,-1360.4447332483794,-624.203873962226,113812.251,4008.750395891087,121829.75179178218,105794.75020821784,5705.206767255,-24230.979869849987,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-02,108400.0,111801.86,109240.55,111247.94,7398.40595759,2007.39,1.837586866781611,113206.36649999996,115776.46540000002,112478.67322861197,113752.87310024364,46.92702630920238,111238.13112069108,113074.84397712968,-1836.7128564386076,-1455.6983578864251,-381.0144985521824,113206.36649999996,3350.5556101296593,119907.4777202593,106505.25527974064,5649.4827603595,-16832.573912259988,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-03,110533.77,112600.0,111247.94,111756.41,5205.45031255,508.4700000000012,0.4570601487092715,112874.6975,115655.9608,112409.88625445844,113674.58042964584,45.01195938757483,111317.86633289244,112977.182201046,-1659.315868153557,-1496.4218599398516,-162.89400821370532,112874.6975,3131.610004582093,119137.9175091642,106611.47749083582,5402.052806156,-11627.123599709988,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-04,109321.0,112235.6,111756.4,110720.79,5253.71408228,-1035.6100000000006,-0.9266672870636496,112538.889,115496.743,112249.01994451,113558.74551083622,46.408610631105255,111226.00843552436,112810.04203800556,-1584.033602481184,-1513.9442084481182,-70.0893940330659,112538.889,2972.703665913526,118484.29633182706,106593.48166817296,5415.19854237,-16880.83768198999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-05,110202.36,113390.0,110714.48,110670.02,7218.59124481,-44.45999999999185,-0.040157348885161,112199.606,115324.6696,112098.6389974138,113445.4621574701,34.495308326316604,111140.471753136,112651.52188704218,-1511.050133906174,-1513.3653935397294,2.31525963355557,112199.606,2761.7495707677176,117723.10514153545,106676.10685846455,5687.043385347501,-24099.42892679999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-06,109993.0,111317.65,110670.02,110212.6,1621.65017738,-457.4199999999983,-0.4133188012435511,111835.806,115168.4606,111919.01623575536,113318.68324933402,36.42798916395424,110997.72225265356,112470.86100652054,-1473.138753866995,-1505.320065605183,32.18131173818756,111835.806,2494.6857164472945,116825.1774328946,106846.43456710542,5667.0450182405,-25721.07910417999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-07,110200.01,111600.0,110214.21,111129.61,1646.11764246,915.3999999999942,0.8305644072574617,111577.9485,115032.7694,111843.83468949291,113232.83723955622,43.49921964836285,111018.01267532224,112371.50908011162,-1353.4964047893882,-1474.955333442024,121.45892865263568,111577.9485,2266.501954987155,116110.95240997431,107044.9445900257,5411.208217004,-24074.961461719988,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-08,110600.0,112940.84,111120.38,112072.57,5158.43294831,952.1900000000024,0.8568995174422569,111538.7675,114927.9668,111865.61900477932,113187.3365634952,56.211502088460826,111180.2522637342,112349.3654445478,-1169.113180813598,-1413.7869029163387,244.67372210274084,111538.7675,2249.954820692269,116038.67714138453,107038.85785861545,5273.200638013001,-18916.528513409987,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-09,110765.72,113292.96,112072.57,111549.32,5158.45733241,-523.25,-0.4668849835423601,111402.4335,114810.3774,111835.49529003844,113123.10061982872,49.17795433959799,111237.0319154674,112290.10281902572,-1053.0709035583425,-1341.6437030447396,288.57279948639734,111402.4335,2156.0144469422585,115714.46239388452,107090.40460611548,5242.909702096999,-24074.98584581999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-10,110919.55,114362.1,111546.61,113983.97,7249.99346721,2437.3600000000006,2.1850596804331395,111477.617,114689.5284,112040.1119290824,113156.86020336483,58.316410746806824,111659.63777462626,112415.57446206086,-755.9366874346015,-1224.5022999227122,468.5656124881107,111477.617,2220.8231161182234,115919.26323223644,107035.97076776356,5303.722157775001,-16824.99237860999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-11,113433.92,115554.53,113983.98,115540.0,5575.3607407,1556.020000000004,1.3651216600789025,111409.183,114624.1196,112373.43460250313,113250.316665978,58.90312983979981,112256.61657852992,112647.01339079707,-390.3968122671795,-1057.6812023916057,667.2843901244262,111409.183,2059.9169251288804,115529.01685025776,107289.34914974222,5155.1041502645,-11249.63163790999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-12,114774.19,116833.25,115540.01,116106.03,6493.57632751,566.0200000000041,0.4898909044581215,111445.291,114578.2994,112728.9198784552,113362.30542417492,79.67222632218767,112848.83402798684,112903.23684333064,-54.40281534379755,-857.0255249820441,802.6227096382465,111445.291,2138.1011776361925,115721.4933552724,107169.08864472764,5367.512004006,-4756.05531039999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-13,115177.53,116378.04,116106.03,115968.35,2173.49651785,-137.67999999999302,-0.1185812657619875,111569.8085,114545.001,113037.43703288805,113464.50325067788,78.09008124401063,113328.75956214272,113130.2822623432,198.4772997995315,-645.924960025729,844.4022598252604,111569.8085,2326.892223241477,116223.59294648295,106916.02405351706,5246.0486686555,-6929.551828249991,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-14,115166.0,116226.61,115968.33,115314.13,1967.88683794,-654.1999999999971,-0.5641195315997024,111829.128,114491.891,113254.26493451776,113537.03763300423,77.63659545842106,113634.20116796692,113292.04876142889,342.15240653805085,-448.309486712973,790.4618932510239,111829.128,2443.7844985112897,116716.69699702258,106941.55900297742,4918.9826812145,-8897.438666189992,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-15,114395.84,116802.0,115314.12,115381.08,6142.67859527,66.9600000000064,0.0580674769056958,112008.7815,114410.2022,113456.81875027798,113609.35301994528,75.8909469618711,113902.95175751048,113446.79181613783,456.1599413726217,-267.4156010958541,723.5755424684758,112008.7815,2569.4432690785984,117147.6680381572,106869.89496184282,4839.338348556501,-2754.760070919991,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-16,114750.0,117000.0,115381.07,116832.56,6012.58313417,1451.4899999999907,1.2579966540438483,112287.74900000004,114385.4416,113778.31791691815,113735.75329367293,74.70515477052064,114353.66071789348,113697.5894593869,656.0712585065776,-82.71822917536774,738.7894876819453,112287.74900000004,2777.543679618443,117842.83635923691,106732.66164076314,4882.3964413025005,3257.823063250009,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-17,114724.57,117327.24,116832.56,116484.4,7151.30033814,-348.1600000000035,-0.2979991194235609,112483.22650000002,114356.4618,114036.04002006882,113843.5433605877,71.21653385363612,114681.46676129448,113904.01986980268,777.4468914917961,89.31479495806505,688.1320965337311,112483.22650000002,2932.086131095189,118347.3987621904,106619.05423780964,5008.0968671050005,-3893.4772748899913,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-18,116125.08,117998.17,116484.4,117117.99,7140.41942024,633.5900000000111,0.5439269121015442,112920.21,114342.2186,114329.55906577654,113971.95303272152,79.78156831343934,115056.31649032608,114142.09173129876,914.2247590273182,254.29678777191572,659.9279712554026,112920.21,2939.3620527411676,118798.93410548232,107041.48589451764,4974.813146452,3246.942145350009,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-19,115132.71,117516.36,117117.99,115690.55,5874.11552075,-1427.4400000000023,-1.218805069998215,113263.341,114340.80700000002,114459.1772499883,114039.34899222264,70.71710763588287,115153.89087642977,114256.79234379515,897.0985326346126,382.85713674445515,514.2413958901575,113263.341,2835.2145256138315,118933.77005122768,107592.91194877237,5127.085191685,-2627.1733753999906,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-20,115463.22,116194.63,115690.55,115752.4,2830.8502542,61.84999999999127,0.0534615835087578,113638.5635,114390.8804,114582.34132141796,114106.52746311588,73.63133782089015,115245.96920313287,114367.57809610662,878.3911070262548,481.9639308008151,396.42717622543967,113638.5635,2625.34023911546,118889.24397823092,108387.88302176908,5133.502225577,203.6768788000095,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-21,115237.16,115900.02,115752.9,115282.27,2071.01892785,-470.6299999999901,-0.4065816061627744,113940.6495,114445.671,114649.00119556864,114152.63501358192,68.4162910375878,115251.55394111243,114435.33305195055,816.2208891618648,548.815322473025,267.4055666888397,113940.6495,2433.2125757319104,118807.07465146384,109074.2243485362,4967.204988981,-1867.3420490499907,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-22,111761.22,115441.37,115282.26,112736.59,8494.39097785,-2545.6699999999983,-2.208206188879363,114015.082,114416.0882,114466.86679599067,114097.10383657872,52.57828989977585,114864.63641171053,114309.50023328756,555.1361784229666,550.0794936630134,5.056684759953214,114015.082,2368.41292877212,118751.90785754424,109278.25614245576,5022.004239994,-10361.73302689999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-23,111502.08,113357.0,112736.59,112017.21,4512.04618772,-719.3799999999901,-0.6381069358226908,114028.122,114355.3954,114233.56614875348,114015.53937239916,51.7894910760659,114426.57080990892,114139.70095674774,286.8698531611735,497.4375655626455,-210.56771240147197,114028.122,2356.008094829313,118740.13818965862,109316.10581034138,4987.3340337525005,-14873.77921461999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-24,111066.07,113999.98,112017.21,113348.17,4932.88303511,1330.959999999992,1.188174567104458,114159.491,114340.0998,114149.24270601504,113989.36802446196,47.34410062842638,114260.66299299985,114081.06903402568,179.59395897416107,433.8688442449486,-254.2748852707875,114159.491,2231.86778277492,118623.22656554983,109695.75543445016,4971.292481394,-9940.89617950999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-25,108623.7,113561.35,113348.16,109035.72,9197.26639402,-4312.440000000002,-3.804596386919737,114077.776,114220.2376,113662.24054353742,113795.1073176203,27.915659377970897,113456.8256094614,113707.3394759497,-250.5138664882979,296.9923020982993,-547.5061685865973,114077.776,2390.6233141399907,118859.02262827998,109296.52937172,5070.2262388545005,-19138.16257352999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-26,108645.02,110369.99,109036.0,109697.29,6826.16968974,661.2899999999936,0.6064877655086335,114052.0105,114063.8736,113284.62620605768,113634.40859928224,28.380316755208895,112878.4355156981,113410.2987740275,-531.8632583293947,131.22119001276053,-663.0844483421553,114052.0105,2436.8045473475336,118925.61959469508,109178.40140530492,5330.4522144725,-12311.99288378999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-27,109116.0,109815.08,109697.29,109681.16,1950.48703402,-16.129999999990105,-0.0147041007120505,113979.58800000002,113923.821,112941.43894833788,113479.37924244766,28.614985452370988,112386.54697482148,113134.06627224768,-747.5192974262172,-44.526907475035024,-702.9923899511822,113979.58800000002,2547.251570225646,119074.09114045132,108885.08485954872,5345.6706840505,-14262.47991780999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-28,109230.98,112385.84,109681.15,112197.67,2397.09714427,2516.520000000004,2.2943960744394127,113985.84300000002,113837.9242,112870.60381040096,113429.11613490069,40.591693897217006,112357.48897869508,113064.70358541452,-707.2146067194408,-177.0644473239162,-530.1501593955246,113985.84300000002,2542.4713659229433,119070.78573184591,108900.90026815412,5207.6038938485,-11865.38277353999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-29,111582.65,114490.0,112197.66,114365.07,5553.41779958,2167.4100000000035,1.9317782563379693,114126.6305,113739.0382,113012.9339236961,113465.82020804184,47.27797058629687,112666.34759735738,113161.02702353196,-494.67942617458175,-240.58744309404932,-254.09198308053243,114126.6305,2477.581574089615,119081.79364817924,109171.46735182076,5227.351917207,-6311.96497395999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-09-30,112695.85,114850.0,114361.66,114067.71,5044.09158186,-293.9499999999971,-0.257035443521891,114130.8175,113646.3556,113113.388788106,113489.4237292951,42.10431324930992,112881.94181314856,113228.18872549255,-346.24691234399506,-261.7193369440385,-84.52757539995656,114130.8175,2477.398547041455,119085.61459408292,109176.0204059171,5117.0568229395,-11356.056555819989,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-01,113975.5,118718.8,114067.71,118659.97,9687.1228881,4592.259999999995,4.025907068705066,114286.81600000002,113617.2914,113641.63461781018,113692.1902497149,55.00068727068952,113770.86922651032,113630.5428939746,140.32633253572567,-181.31020304808567,321.63653558381134,114286.81600000002,2662.144802763019,119611.10560552606,108962.526394474,5322.6449303095005,-1668.933667719988,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-02,118336.01,121111.0,118662.72,120621.32,8816.90252269,1958.6000000000056,1.6505605130238088,114512.5805,113562.4052,114306.36655897112,113963.92082815744,57.58938184534372,114824.78473012413,114148.37823516164,676.406494962459,-9.766863445976744,686.1733584084357,114512.5805,2995.17412924701,120502.92875849402,108522.23224150598,5438.8112400685,7147.968854970011,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-03,119327.83,123996.81,120621.33,122318.4,11835.08733617,1697.0699999999924,1.4069402153002228,114830.08299999998,113640.9774,115069.41736287862,114291.54746234736,64.192331427989,115977.64861779731,114753.56503255708,1224.083585240238,237.0032262912662,987.0803589489716,114830.08299999998,3458.366588168372,121746.81617633672,107913.34982366324,5921.8907809845,18983.05619114001,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-04,121572.64,122896.0,122318.39,122458.56,2705.28818527,140.16999999999825,0.1145943794714746,115187.3045,113741.4094,115773.14523308066,114611.82246382392,64.31201933378352,116974.71190736696,115324.30540051582,1650.4065068511554,519.6838824032441,1130.7226244479114,115187.3045,3857.0025554697545,122901.30961093953,107473.29938906048,5958.760848350999,21688.344376410012,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-05,122195.28,125750.0,122458.55,123520.79,5820.77013157,1062.2399999999907,0.8674282032573394,115594.29,113862.7116,116511.01616326346,114961.19373975242,67.14892100587332,117981.80084469511,115931.45240788502,2050.3484368101053,825.8167932846164,1224.531643525489,115594.29,4284.301780829828,124162.89356165964,107025.68643834034,5942.665425165999,27509.11450798001,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-06,123115.77,126296.0,123520.8,124720.09,9135.3086452,1199.2899999999936,0.970921496622426,115988.66649999998,114007.3414,117292.83271914312,115343.89555387976,76.42547854075175,119018.46071474205,116582.46259989354,2435.998114848495,1147.8530575973923,1288.1450572511026,115988.66649999998,4742.783159192434,125474.23281838484,106503.10018161513,6098.8017007175,36644.42315318001,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-07,120636.0,125226.34,124723.57,121393.95,8699.84065383,-3329.62000000001,-2.6695996594709483,116234.144,114109.4852,117683.41531731996,115581.15259098251,68.54510717577303,119383.92060478171,116938.8690739755,2445.0515308062168,1407.2927522391572,1037.7587785670596,116234.144,4894.422194592611,126022.98838918522,106445.29961081478,6176.228716502,27944.58249935001,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-08,121090.06,124254.31,121393.96,123343.25,6727.94848453,1949.2899999999936,1.6057553440055778,116545.407,114319.2264,118222.44719186092,115885.54856780676,69.29608745275925,119993.04820404606,117413.26766108842,2579.78054295764,1641.790310382854,937.9902325747862,116545.407,5145.117844405795,126835.6426888116,106255.17131118842,6155.6051697165,34672.53098388001,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-09,119713.65,123822.08,123343.24,121714.51,6980.15210285,-1628.7300000000105,-1.320485824760247,116846.60499999998,114467.9966,118555.02460215989,116114.13529063786,77.3066994378332,120257.88848034666,117731.8782047115,2526.01027563517,1818.6343034333172,707.3759722018526,116846.60499999998,5267.312086192875,127381.22917238572,106311.98082761424,6210.9069988215,27692.37888103001,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-10,107000.0,122600.0,121714.51,112980.28,22432.34375511,-8734.229999999996,-7.175997340004899,116707.999,114477.9962,118024.09654481131,115991.2390047305,55.24637251307923,119138.25640644718,117379.90796732546,1758.3484391217207,1806.577130570998,-48.22869144927722,116707.999,5333.67606821627,127375.35113643254,106040.64686356744,7190.981673867,5260.035125920011,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-11,109683.96,113439.99,112976.01,110768.89,10041.88198008,-2207.1199999999953,-1.953618294715839,116482.33,114355.2004,117333.12449292451,115786.441004545,51.62428005477332,117850.66157468608,116890.20293270877,960.4586419773112,1637.3534328522608,-676.8947908749494,116482.33,5490.353694837095,127463.0373896742,105501.6226103258,7589.5248264785,-4781.846854159989,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-12,109687.46,115847.0,110768.9,115067.98,9699.03564495,4299.080000000002,3.881125478360805,116598.8995,114348.8826,117117.39644597934,115758.26606319028,54.06951108474642,117422.55671704208,116755.22345621182,667.3332608302444,1443.3493984478575,-776.0161376176131,116598.8995,5431.0691929912355,127461.03788598249,105736.76111401754,7649.7570598335005,4917.188790790011,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-13,113700.27,116077.51,115067.96,115274.03,8147.76104518,206.06999999999243,0.179085472619826,116761.7405,114384.8032,116941.83773683844,115739.2764136534,51.36461302135314,117092.01414518945,116645.50542241836,446.5087227710901,1243.981263312504,-797.472540541414,116761.7405,5334.430348387292,127430.6011967746,106092.8798032254,7831.542802706501,13064.949835970012,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-14,109945.86,115514.91,115274.03,113068.0,11955.35437582,-2206.029999999999,-1.9137267951853496,116747.732,114443.6084,116572.90080952048,115634.52047586309,48.580495749481365,116472.93504592954,116380.50502075772,92.43002517180868,1013.6710156843652,-921.2409905125564,116747.732,5344.225246668923,127436.18249333784,106059.28150666216,8182.666369741999,1109.5954601500125,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-15,110185.87,113671.99,113072.18,110804.12,7440.03782479,-2268.0599999999977,-2.0058514835390966,116836.152,114423.9306,116023.49311337568,115445.0930062214,38.05556155289178,115600.80965424806,115967.43946366456,-366.62980941649585,737.610850664193,-1104.240660080689,116836.152,5223.17285527695,127282.4977105539,106389.8062894461,8094.804941280499,-6330.442364639987,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
2025-10-16,107464.53,112021.07,110804.11,108198.0,14792.78754529,-2606.1100000000006,-2.3519975928690737,116761.1875,114362.8264,115278.20805495894,115160.89328048725,31.474177849276472,114461.91586128682,115391.92542931905,-930.009568032212,404.086766924912,-1334.096334957124,116761.1875,5340.46659030341,127442.12068060682,106080.25431939318,8493.135834058001,-21123.22990992999,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,
